age,new.cust,cust.relation,income,payroll,product
13,0,A,284274.6,0,none
39,0,A,76953.69,0,none
21,0,I,52630.26,0,none
79,0,I,198172.47,0,none
39,0,A,335336.07,0,none
51,0,I,49302.18,0,none
49,0,I,154478.04,0,none
24,0,I,54660.75,0,none
41,0,A,121465.71,0,none
26,0,A,159572.52,1,direct debit
45,0,A,37688.01,1,pension
39,0,A,113925.87,0,none
25,0,I,34080.36,0,none
25,0,A,79155.12,0,none
40,0,A,90328.47,1,direct debit
39,0,I,108180.18,0,none
25,0,A,25585.68,1,none
45,0,A,94289.97,0,none
51,0,A,72983.79,0,none
41,0,A,60960.63,1,pension
28,0,I,72876.87,0,none
47,0,A,226054.95,0,none
40,0,I,132824.58,0,none
31,0,A,203229.84,0,none
28,0,I,43869.72,0,none
51,0,I,30119.34,0,none
45,0,A,114515.43,1,direct debit
23,0,I,39773.55,0,none
64,0,A,80525.4,0,none
28,0,A,111845.49,0,none
24,0,I,310798.17,0,none
64,0,A,97252.8,0,none
84,0,A,68375.61,0,e-account
36,0,I,21526.8,0,none
39,0,I,51566.55,0,none
42,0,I,55737.75,0,none
26,0,I,37822.38,0,none
46,0,A,361213.74,1,direct debit
26,0,A,114704.82,0,none
30,0,I,207749.76,0,none
22,0,I,64090.11,0,none
41,0,I,143424.09,0,none
50,0,I,310361.16,0,none
23,0,I,243761.55,0,none
49,0,A,93720.51,0,e-account
20,1,I,104463.63,0,none
44,0,I,64152.24,0,none
22,0,I,48225.27,0,none
22,0,A,103464.21,0,none
40,0,A,92589.45,1,none
30,0,I,60707.1,0,none
46,0,I,117265.47,0,none
46,0,A,306274.26,0,none
46,0,A,83701.92,0,none
21,0,I,45445.53,0,none
41,0,A,237075,0,none
39,0,A,167944.32,1,direct debit
58,0,I,97068.39,0,none
22,0,I,30671.55,0,none
25,0,I,51316.77,0,none
75,0,A,116333.73,0,none
93,0,I,146207.16,0,none
47,0,A,356166.03,0,none
42,0,A,118110.87,1,direct debit
29,0,A,147649.29,0,none
76,0,I,247270.71,0,none
43,0,A,456853.08,1,pension
39,0,A,107427.15,0,e-account
37,0,A,192282.51,1,e-account
43,0,A,74868.06,0,direct debit
46,0,A,717958.05,1,pension
20,0,A,112006.56,0,none
27,0,I,65930.97,0,none
64,0,A,232102.35,1,e-account
29,0,I,76726.53,0,none
91,0,I,118016.88,0,none
52,0,I,326087.49,0,none
24,0,I,179443.05,0,none
30,0,I,106940.91,0,none
59,0,A,176197.92,1,direct debit
53,0,A,43994.88,0,none
38,0,A,86629.89,0,direct debit
44,0,A,94114.2,0,none
52,0,A,457809.81,0,e-account
39,0,I,146088.66,0,none
22,0,I,58600.74,0,none
72,0,A,130237.23,1,e-account
51,0,A,259797.3,1,direct debit
64,0,A,232102.35,1,pension
73,0,A,38474.28,0,direct debit
42,0,A,301129.92,1,e-account
21,0,A,177721.35,0,none
59,0,A,277567.47,0,none
24,0,I,62585.7,0,none
23,0,I,42074.07,0,none
62,0,A,220873.26,0,pension
67,0,A,533919.99,1,direct debit
25,0,I,155499.78,0,none
25,0,I,141808.44,0,none
44,0,A,53983.86,0,none
51,0,A,116405.97,0,none
21,0,A,56747.01,0,none
21,0,I,262590.03,0,none
72,0,A,81575.37,0,e-account
31,0,A,77566.77,1,none
22,0,I,51112.32,0,none
74,0,A,95843.07,0,direct debit
53,0,A,41345.04,0,none
82,0,I,283004.61,0,none
24,0,I,136156.77,0,none
48,0,A,78209.46,0,pension
68,0,I,206450.25,0,none
43,0,I,57533.85,0,none
33,0,A,103527.81,0,none
63,0,I,63489.42,0,none
21,0,I,105065.7,0,none
52,0,A,149222.49,1,pension
65,0,A,62655.33,0,direct debit
51,0,I,83867.91,0,none
23,0,A,416583.03,0,e-account
28,0,I,54872.58,0,none
23,0,I,107697.12,0,none
86,0,I,225762.72,0,none
39,0,A,297612.03,0,none
41,0,I,42372.12,0,none
48,0,A,116286.78,1,pension
40,0,A,68506.5,0,none
23,0,A,226728.3,0,none
65,0,A,46553.55,0,e-account
32,0,I,131399.94,0,none
21,0,A,50130.81,0,none
40,0,A,135689.43,0,direct debit
39,0,I,61249.05,0,none
60,0,I,180326.13,0,none
22,0,I,58502.7,0,none
23,0,A,71462.1,0,none
46,0,I,185385.69,0,none
74,0,A,39681.03,1,e-account
45,0,I,92955.6,0,none
52,0,I,248962.92,0,none
48,0,I,128217.09,0,none
71,0,I,94052.85,0,none
33,0,A,38821.8,0,none
45,0,A,101556.48,0,direct debit
22,0,I,37683.33,0,none
28,0,I,22487.79,0,none
73,0,A,99936.9,0,none
27,0,I,58168.32,0,none
52,0,A,243280.2,0,direct debit
41,0,A,137977.11,1,pension
42,0,I,195977.7,0,none
39,0,A,167944.32,1,e-account
58,0,A,94629.93,0,none
45,0,A,243761.07,0,direct debit
36,0,I,159054.57,0,none
21,0,A,78400.68,0,none
69,0,I,81283.38,0,none
44,0,A,228446.94,0,direct debit
67,0,A,477504.63,0,none
36,0,A,206000.43,0,direct debit
22,0,I,100903.23,0,none
22,0,I,60003.33,0,none
24,0,I,45737.82,0,none
22,0,A,108181.23,0,none
76,0,A,112066.98,0,direct debit
60,0,I,130992.75,0,none
46,0,A,116100.21,0,none
46,0,A,181431.42,0,none
51,0,I,54136.98,0,none
46,0,I,62704.23,0,none
70,1,A,40669.11,0,none
38,0,A,51989.43,0,none
23,0,I,47828.1,0,none
51,0,I,100401.84,0,e-account
48,0,A,111146.04,0,none
26,0,A,60992.25,0,none
53,0,A,331065.69,0,direct debit
53,0,A,119079.42,0,none
25,0,A,85867.83,0,none
20,1,I,47478.6,0,none
37,0,A,76564.95,1,pension
41,0,A,74885.61,0,none
58,0,A,139077.3,1,pension
53,0,I,274604.13,0,none
37,0,A,284601.6,1,pension
30,0,A,83743.86,0,none
51,0,A,163432.47,0,none
66,0,I,584449.11,0,none
34,0,I,30352.17,0,none
20,1,A,76332.45,0,none
66,0,I,258306.84,0,none
64,0,I,148771.38,0,none
45,0,A,118594.05,0,none
58,0,I,98729.31,0,none
23,0,I,74094.84,0,none
46,0,A,175502.55,0,direct debit
79,0,A,106592.46,1,direct debit
23,0,I,76315.5,0,none
54,0,A,126052.05,0,e-account
53,0,I,174684.51,0,none
40,0,A,81956.46,0,none
45,0,I,162760.23,0,none
24,0,I,308307.69,0,none
30,0,A,69593.67,1,pension
50,0,A,188610.96,0,direct debit
21,0,I,46076.25,0,none
22,0,I,64951.95,0,none
29,0,A,106376.34,1,e-account
60,0,I,310134.24,0,none
46,0,A,99582.03,0,direct debit
44,0,I,292645.56,0,none
44,0,A,229617.87,0,none
45,0,A,69044.55,0,e-account
21,0,I,63909.51,0,none
46,0,I,100533.03,0,none
40,0,I,81167.07,0,none
25,0,I,111948.27,0,none
56,0,I,152580.6,0,none
34,0,A,43831.59,0,e-account
49,0,A,138823.89,0,none
37,0,A,314232.03,0,none
20,0,I,71369.79,0,none
24,0,I,230417.04,0,none
49,0,I,179898.27,0,none
46,0,I,121041.87,0,none
38,0,A,51048.15,0,none
91,0,I,147264.06,0,none
49,0,A,321593.34,0,none
27,0,I,87913.41,0,none
56,0,A,105535.98,0,e-account
27,0,A,73674.75,0,direct debit
39,0,I,27508.62,0,none
38,0,A,182491.8,0,direct debit
49,0,I,235707.24,0,none
26,0,I,105627.39,0,none
39,0,I,103073.25,0,none
24,0,I,92729.64,0,none
45,0,I,81426.03,0,none
45,0,A,80795.22,0,none
52,0,A,143422.8,0,direct debit
26,0,A,46166.46,0,none
58,0,I,48270.63,0,none
26,0,I,92419.98,0,none
24,0,I,67445.55,0,none
20,1,I,19947.06,0,none
24,0,I,150398.49,0,none
36,0,A,107472.84,1,direct debit
23,0,A,869998.11,0,none
44,0,A,98658.63,0,none
32,0,A,85056.66,1,pension
39,0,A,59516.01,1,e-account
47,0,A,171814.59,0,none
50,0,A,112829.88,0,none
25,0,I,466688.46,0,none
21,0,I,142375.35,0,none
22,0,A,134334.96,0,none
38,0,A,173195.37,1,direct debit
60,0,I,102693.69,0,none
32,0,A,47944.95,0,e-account
48,0,I,60359.07,0,none
24,0,A,176896.02,0,none
23,0,A,50413.23,0,e-account
51,0,A,233374.29,0,none
48,0,A,54835.38,0,none
25,0,A,26355.3,0,none
21,0,A,63946.71,0,none
49,0,A,168099.6,0,none
23,0,I,70452.48,0,none
66,0,A,173872.62,0,direct debit
35,0,A,24611.28,0,direct debit
51,0,A,130598.04,0,e-account
47,0,A,148013.91,0,none
59,0,I,60832.92,0,none
41,0,A,192740.97,0,none
64,0,A,85996.83,1,e-account
23,0,A,124369.17,0,none
36,0,A,121770.99,0,pension
83,0,A,139075.02,0,e-account
34,0,A,136870.38,0,none
25,1,A,90302.34,0,none
22,0,I,131019.3,0,none
33,0,A,263186.4,1,pension
52,0,I,106484.28,0,none
79,0,I,54410.82,0,none
26,0,I,53390.88,0,none
86,0,I,62585.67,0,none
22,0,I,151036.29,0,none
25,0,I,57621.33,0,none
40,0,A,95732.04,0,none
40,0,A,175622.28,0,e-account
30,0,A,120437.76,0,direct debit
35,0,A,75333.21,0,direct debit
22,0,I,79433.85,1,pension
35,0,I,62144.22,0,e-account
42,0,A,59330.61,0,none
22,0,I,95476.08,0,none
53,0,A,111272.31,1,e-account
65,0,I,266201.34,0,none
49,0,A,467807.97,0,direct debit
35,0,A,89258.58,1,direct debit
72,0,I,153331.74,0,none
26,0,A,78179.82,0,direct debit
40,0,A,90328.47,1,pension
43,0,A,197798.37,1,direct debit
45,0,A,70873.41,1,pension
24,0,I,327325.2,0,none
58,0,I,72319.56,0,none
55,0,A,119209.98,0,none
34,0,A,192285.27,0,none
44,0,A,70158.63,0,direct debit
33,0,A,97165.05,1,direct debit
45,0,I,122614.47,0,none
46,0,A,65212.89,0,none
37,0,I,73934.82,0,none
26,0,I,123069.87,0,none
92,0,A,83623.23,0,direct debit
22,0,I,198770.37,0,none
49,0,A,62224.23,0,none
44,0,I,101546.76,0,none
62,0,I,99517.02,0,none
40,0,I,44652.51,0,none
21,0,I,126318.12,0,none
22,0,I,81271.86,0,none
21,1,A,87902.94,0,none
21,0,A,119581.86,0,none
37,0,I,65090.34,0,none
42,0,I,152603.34,0,none
41,0,A,139756.14,0,none
40,0,A,905713.08,0,none
27,0,I,210250.17,0,none
28,0,I,209907.18,0,none
32,0,I,40202.04,0,none
73,0,A,182715.09,0,none
27,0,I,89646.12,0,none
21,0,A,86545.44,0,none
26,0,I,75302.37,0,none
20,0,A,81811.47,0,none
50,0,A,154414.23,0,none
53,0,A,119841,0,none
44,0,A,77688.72,0,e-account
45,0,A,92609.34,0,none
42,0,A,123747.75,0,none
66,0,I,63920.55,0,none
46,0,A,116008.38,0,none
51,0,A,97648.77,0,direct debit
55,0,I,71812.05,0,none
48,0,I,100896.9,0,none
39,0,A,65069.22,0,e-account
42,0,I,137612.01,0,none
46,0,I,104762.94,0,none
39,0,A,101097.78,1,direct debit
47,0,I,167455.53,0,none
85,0,A,88351.41,0,e-account
50,0,I,166301.61,0,none
24,0,A,184526.7,0,none
49,0,A,141426.06,0,e-account
39,0,A,116383.05,0,none
22,0,A,37888.77,0,none
42,0,A,38143.14,0,none
24,0,I,99442.65,0,none
39,0,A,79662.12,0,direct debit
7,0,A,191817.15,0,none
52,0,A,69912.63,0,e-account
42,0,I,120654,0,none
56,0,I,37275.48,0,none
51,0,A,117334.83,1,direct debit
20,1,A,132079.86,0,none
35,0,A,62435.55,0,none
40,0,A,103453.56,0,e-account
48,0,A,51452.58,1,pension
29,0,I,106483.29,0,none
26,0,I,78717.96,0,none
65,0,I,98420.43,0,none
24,0,A,125928,0,none
59,0,I,87466.29,0,none
49,0,A,120810.18,1,pension
41,0,I,127067.85,0,none
39,0,A,75975.27,0,none
21,0,I,425564.61,0,none
41,0,A,444235.5,0,e-account
24,0,A,96517.77,0,none
84,0,A,215962.35,0,none
22,0,I,65710.77,0,none
42,0,I,152068.53,0,none
61,0,A,147353.64,1,e-account
23,0,A,373227.3,0,none
52,0,A,243280.2,0,e-account
57,0,I,87367.05,0,none
49,0,I,135907.83,0,none
42,0,I,88659.75,0,none
43,0,I,38005.47,0,none
45,0,I,51488.16,0,none
29,0,A,140327.43,1,pension
74,0,A,91105.05,0,none
47,0,A,99807.27,1,pension
55,0,A,219359.76,0,direct debit
52,0,I,333352.2,0,none
31,0,A,122063.43,0,direct debit
41,0,A,490584.54,0,none
62,0,A,102282.9,0,none
29,0,I,39406.95,0,none
60,0,A,79255.56,0,none
60,0,A,165017.58,1,direct debit
44,0,A,127994.91,0,none
22,0,A,162938.55,0,none
99,0,I,244229.16,0,none
50,0,I,72310.32,0,none
42,0,I,121884.33,0,none
92,0,A,74356.71,0,none
36,0,I,105240.63,0,none
22,0,I,100797.57,0,none
74,0,A,156951.96,0,none
35,0,A,65931.12,0,none
48,0,A,81422.28,0,none
22,0,A,212274.3,0,e-account
42,0,A,114414.78,1,e-account
26,0,I,383150.46,0,none
57,0,A,58862.49,0,none
33,0,I,53257.2,0,none
23,0,I,172295.07,0,none
27,0,I,48704.25,0,none
50,0,A,120562.2,0,none
22,0,A,124885.83,0,none
25,0,I,69000.99,0,none
42,0,A,77302.74,1,e-account
36,0,I,118812.24,0,none
26,0,I,35166.69,0,none
39,0,A,102484.17,0,direct debit
67,0,A,271906.65,1,e-account
7,0,I,85778.25,0,none
41,0,A,87087.3,0,none
63,0,A,61355.43,0,none
22,0,A,355008.75,0,none
21,1,A,74521.59,0,none
85,0,A,113912.28,0,none
45,0,I,101116.86,0,none
62,0,I,160492.65,0,none
20,1,I,54809.43,0,none
72,0,A,130237.23,1,pension
62,0,I,105975,0,none
23,0,I,73133.76,0,none
53,0,I,73885.47,0,none
50,0,A,191428.86,1,direct debit
21,0,A,53178.36,0,none
46,0,A,175168.59,0,none
49,0,A,51451.38,0,none
90,0,I,262108.56,0,none
24,0,I,70300.29,0,none
76,0,I,75858.6,0,none
59,0,A,161806.02,0,none
41,0,I,170589.93,0,none
19,0,I,141959.22,0,none
47,0,A,156549.63,1,pension
24,0,A,130576.08,0,none
43,0,I,100911.33,0,none
77,0,I,179265.6,0,none
20,1,I,131642.52,0,none
32,0,A,51403.47,0,none
45,0,A,102653.85,1,direct debit
25,0,I,53206.62,0,none
52,0,I,60728.73,0,none
45,0,A,75395.76,0,none
53,0,A,118074.54,1,pension
40,0,I,99180.78,0,none
48,0,A,133502.22,0,none
48,0,I,128922.06,0,none
51,0,A,247068.57,1,e-account
23,0,I,112801.5,0,none
20,1,A,105909.78,0,none
25,0,I,53914.05,0,none
59,0,A,116847.09,1,e-account
35,0,A,235990.05,0,e-account
46,0,I,52694.34,1,pension
25,0,I,60503.67,0,none
39,0,A,89883,1,pension
25,0,I,382012.32,0,none
46,1,A,80086.29,0,none
53,0,A,95389.59,0,none
21,0,I,54435.87,0,none
21,0,I,26856.18,0,none
33,0,A,92375.85,1,pension
89,0,I,50853.39,0,none
69,0,I,92970.39,0,none
22,0,I,110912.73,0,none
39,0,I,44233.02,0,none
23,0,I,78712.02,0,none
25,0,I,54255.48,0,none
58,0,A,219035.28,1,e-account
60,0,A,194068.98,0,direct debit
44,0,A,200248.74,0,direct debit
40,0,I,61410.81,0,none
60,0,A,162013.23,1,direct debit
42,0,A,368219.13,0,none
23,0,A,134003.49,1,pension
29,0,A,106376.34,1,pension
29,0,I,74260.26,0,none
45,0,I,166455.03,0,none
52,0,I,126681.33,0,none
76,0,A,167136.27,0,e-account
67,0,A,57967.35,0,none
22,0,I,76216.29,0,none
88,0,I,47714.85,0,none
24,0,I,91210.08,0,none
43,0,I,54825.24,0,none
49,0,I,70280.52,0,none
51,0,I,127750.47,0,none
39,0,A,117765.6,0,none
44,0,A,39278.25,0,direct debit
42,0,I,68094.06,0,none
35,0,A,219056.58,0,e-account
47,0,A,138293.01,0,none
41,0,A,39287.61,0,none
41,0,I,75242.31,0,none
36,0,I,69605.85,0,none
63,0,A,3279304.29,1,pension
70,0,I,247450.56,0,none
78,0,A,330978.93,0,none
32,0,A,106071.3,1,pension
20,1,I,123710.73,0,none
60,0,A,214486.14,0,none
22,0,I,108476.31,0,none
23,0,I,152779.47,0,none
25,0,A,66791.07,0,direct debit
58,0,A,493081.8,1,e-account
23,0,I,110923.32,0,e-account
42,0,A,314141.46,0,none
27,0,I,73429.41,0,none
48,0,A,170720.07,0,direct debit
26,0,I,59661.39,0,none
21,0,I,60284.31,0,none
32,0,A,72562.5,0,e-account
22,0,I,113426.37,0,none
23,0,I,142636.5,0,none
7,0,A,954111.51,0,none
21,0,I,60634.98,0,none
53,0,A,225153.12,0,none
49,0,I,79720.29,0,none
46,0,I,218701.8,0,none
23,0,I,162092.04,0,none
24,0,A,82372.26,0,none
25,0,I,32001.48,0,none
52,0,I,68410.29,0,none
20,0,I,247705.35,0,none
21,0,A,67376.4,0,none
20,0,I,204205.68,0,none
26,0,I,67238.52,0,none
39,0,I,106674.42,0,none
37,0,A,109322.19,0,direct debit
20,0,I,47532.3,0,none
22,1,A,161001.51,0,none
24,0,A,174511.98,0,none
48,0,A,98208.54,0,none
20,0,A,59259.9,0,none
37,0,I,206717.34,0,none
24,0,A,72562.14,0,none
56,0,I,300761.22,0,none
21,0,I,34718.43,0,none
37,0,A,43403.31,0,none
26,0,I,107046.3,0,none
21,0,I,161478.99,0,none
43,0,A,224221.89,0,direct debit
51,0,A,147694.92,1,e-account
22,0,A,80406.18,0,none
43,0,A,152856.45,0,none
23,0,I,52330.77,0,none
39,0,I,66790.95,0,none
25,0,A,84182.46,0,none
51,0,I,83789.13,0,none
40,0,A,82266.12,1,pension
86,0,A,191476.62,0,none
81,0,I,39723.75,0,none
47,0,A,97019.61,0,none
82,0,A,61335.51,0,none
26,0,I,62564.85,0,none
53,0,A,147468.72,0,direct debit
38,0,A,232737.06,0,none
59,0,A,223267.89,0,none
38,0,I,85396.08,0,none
66,0,I,78206.73,0,none
76,0,I,146480.58,0,none
49,0,I,105708.09,0,none
35,0,A,61399.98,0,none
71,0,A,191067.36,0,none
30,0,A,214374.3,0,direct debit
33,0,A,149105.52,0,none
39,0,I,83423.04,0,none
24,0,I,86723.19,0,none
23,0,I,50900.61,0,none
39,0,A,99881.94,1,e-account
46,0,A,203765.01,1,none
23,0,A,29448.63,0,none
31,0,A,90999.39,1,none
21,0,A,96959.85,0,none
82,0,A,122043.09,0,none
65,0,I,209688.57,0,none
42,0,A,117959.94,0,none
23,0,I,164617.17,0,none
91,0,I,242713.62,0,none
39,0,I,66140.13,0,none
53,0,A,130028.34,1,e-account
38,0,A,211553.79,0,e-account
23,0,I,165006.87,0,none
22,0,I,147351.27,0,none
65,0,I,543698.79,0,none
22,0,I,372278.55,0,none
99,0,A,307801.92,0,none
21,0,A,104752.29,0,none
49,0,A,115398.06,0,none
89,0,A,61768.29,1,direct debit
56,0,I,54877.86,0,none
28,0,I,103610.1,0,none
36,0,A,173947.83,1,e-account
53,0,I,59974.17,0,none
21,0,I,60621.24,0,none
70,0,A,93480.09,0,e-account
30,0,I,173841.93,0,none
25,0,I,162516.24,0,none
24,0,I,144969.87,0,none
23,0,A,45925.23,1,pension
52,0,A,104752.2,0,none
28,0,I,50040.78,0,none
23,0,I,61092.72,0,none
24,0,I,80697.36,0,none
36,0,A,66803.97,1,pension
32,0,I,54023.85,0,none
30,0,A,149646,0,direct debit
56,0,I,79605.75,0,none
28,0,A,96868.89,0,none
22,0,I,346239.81,0,none
40,0,A,120986.25,0,none
37,0,I,75921.3,0,none
41,0,A,136454.97,0,direct debit
25,0,I,69658.47,0,none
31,0,I,107672.97,0,none
57,0,A,189589.11,0,none
30,0,A,51512.52,0,e-account
25,0,I,80835.87,0,none
62,0,I,52306.95,0,none
64,0,I,179160.69,0,none
39,0,A,35079.15,0,e-account
38,0,I,70856.43,0,none
56,0,A,211605.78,0,none
42,0,A,77302.74,1,pension
31,0,A,393290.43,0,none
49,0,I,82983.84,0,none
23,0,I,133636.02,0,none
31,0,I,56789.55,0,none
50,0,A,167626.62,0,none
85,0,A,67344.72,0,none
43,0,I,175274.04,0,none
69,0,A,166532.55,0,none
48,0,A,52663.38,0,direct debit
43,0,A,115439.16,1,pension
46,0,I,76653.3,0,none
16,0,A,191504.25,0,none
75,0,I,89816.13,0,none
23,0,I,24325.83,0,none
40,0,A,149011.65,1,e-account
68,0,I,403898.7,0,none
49,0,A,90180.27,0,none
22,0,I,112786.62,0,none
25,0,A,158210.49,1,direct debit
53,0,A,96485.82,0,none
52,0,A,173252.16,1,pension
61,0,A,70971.18,1,pension
42,0,I,72598.98,0,none
44,0,I,74735.64,0,none
42,0,A,67072.47,1,direct debit
21,0,I,129296.28,0,none
40,0,I,60745.32,0,none
35,0,A,128261.46,0,e-account
43,0,A,190182.24,1,pension
49,0,I,61734.12,0,none
51,0,I,52193.22,0,none
27,0,I,147122.4,0,none
71,0,A,326853.09,0,none
48,0,I,139146.45,0,none
45,0,I,111612.66,0,none
47,0,I,243860.52,0,none
45,0,A,88169.16,1,direct debit
21,0,I,658251.42,0,none
34,0,I,262447.92,0,e-account
59,0,A,171568.53,0,none
46,0,A,234398.46,0,direct debit
65,0,A,315996.48,0,none
43,0,A,48239.88,0,none
44,0,I,115934.34,0,none
58,0,A,82602.81,0,none
22,0,I,48879.57,0,none
24,0,I,37081.83,0,none
25,0,I,82443.06,0,none
94,0,A,63520.38,0,none
34,0,I,124450.56,0,none
43,0,A,163151.37,0,none
37,0,I,105066.6,0,none
52,0,I,126587.1,0,none
45,0,A,126475.98,1,e-account
28,0,I,64429.29,0,none
51,1,A,63075.66,0,direct debit
46,0,I,98950.26,0,none
53,0,A,90474.9,1,pension
27,0,I,68950.14,0,none
46,0,A,110318.73,1,direct debit
42,0,I,235042.74,0,none
32,0,A,85730.46,1,pension
39,0,A,206045.64,1,e-account
45,0,A,112613.73,0,none
22,0,A,168733.62,0,none
88,0,I,533076.18,0,none
35,0,A,95938.23,1,direct debit
22,0,I,47466.39,0,none
30,0,I,75368.79,0,none
26,1,I,127878.12,0,none
49,0,I,78197.16,0,none
24,0,I,83129.97,0,none
62,0,I,93485.97,0,none
22,0,A,172209,0,none
25,0,I,68710.65,0,none
72,0,I,156387.48,0,none
37,1,A,72965.07,0,none
24,0,I,65158.29,0,none
63,0,A,161233.11,0,none
60,0,A,396359.49,1,pension
40,0,I,56122.17,0,none
24,0,I,147138.9,0,none
21,0,A,247144.98,0,none
34,0,A,28062.24,0,none
48,0,A,56242.86,0,e-account
52,0,A,340866.45,0,none
28,0,I,155388.57,0,none
77,0,I,160420.8,0,none
43,0,A,234731.37,1,e-account
61,0,I,83617.2,0,none
29,0,I,197589.84,0,none
30,0,I,50827.74,0,none
25,0,I,114115.35,0,none
43,0,A,76960.86,0,none
39,0,I,83133.6,0,none
45,0,A,156741.96,1,direct debit
21,0,A,47019.81,0,none
32,0,I,93142.89,0,none
46,0,A,53971.02,0,none
86,0,I,68696.91,0,none
26,0,I,43104.27,0,none
50,0,A,236766.93,0,none
26,0,I,42185.7,0,none
64,0,A,255361.38,1,direct debit
44,0,A,65748.3,0,direct debit
61,0,A,121810.8,0,direct debit
41,0,A,101121.9,0,none
74,0,A,273132.54,0,none
31,0,A,123925.83,0,none
54,0,I,73903.62,0,e-account
46,0,A,40907.79,1,direct debit
41,0,I,451931.22,0,none
40,0,A,128318.52,0,direct debit
34,0,A,80466.93,1,pension
57,0,A,79960.23,0,e-account
49,0,A,411796.86,0,e-account
23,0,A,153852.63,0,none
42,0,I,77811.15,0,none
24,0,A,79358.88,0,none
69,0,I,99462.21,0,none
29,0,I,78635.91,0,none
72,0,A,150617.19,0,none
47,0,A,92009.16,1,direct debit
30,0,I,52903.68,0,none
23,0,I,66964.98,0,none
24,0,I,160862.22,0,none
24,0,I,64892.19,0,none
45,1,A,69093.33,0,none
49,0,A,93720.51,0,direct debit
56,0,I,169774.02,0,none
58,0,I,88984.89,0,none
35,1,A,88666.35,1,direct debit
79,0,I,213187.71,0,none
21,0,A,35948.67,0,none
35,0,A,183861.42,0,none
24,0,I,812964.03,0,none
34,0,A,76085.49,0,none
82,0,I,51156,0,none
33,0,A,37351.92,0,none
42,0,A,140700.15,1,direct debit
59,0,I,116329.05,0,none
40,0,A,149011.65,1,direct debit
29,0,A,81504.24,1,pension
79,0,I,161038.86,0,none
28,1,I,78197.22,0,none
39,0,A,113638.44,0,none
38,0,I,69704.25,0,none
51,0,I,80943.99,0,none
26,0,A,151606.74,0,none
36,0,I,236811.72,0,e-account
35,0,A,68891.34,1,direct debit
43,0,A,140522.28,0,none
38,0,A,488798.49,0,none
21,0,I,71436.06,0,none
96,0,A,250300.11,0,none
37,0,I,54977.16,0,none
41,0,I,66018.18,0,none
25,0,I,78597.42,0,none
51,0,A,115378.26,0,none
22,0,I,97699.74,0,none
34,0,A,54428.28,1,pension
45,0,I,60693.24,0,none
26,0,I,19834.71,0,none
55,0,A,77063.91,0,none
26,0,I,95827.02,0,none
50,0,I,60280.92,0,none
54,0,A,72349.14,0,none
22,0,A,99420.81,0,none
45,0,I,132794.58,0,none
42,0,I,201975.45,0,none
43,0,A,145083,0,e-account
35,0,A,266911.35,1,direct debit
52,0,A,64813.26,0,direct debit
30,0,I,43072.83,0,none
37,0,I,84160.5,0,none
39,0,I,181937.49,0,none
23,0,I,75406.62,0,none
36,0,A,435719.07,0,none
40,0,I,93670.77,0,none
60,0,A,49462.74,1,direct debit
23,0,I,54477.6,0,none
47,0,I,92845.59,0,none
24,0,I,586837.65,0,none
23,0,I,139869.57,0,none
50,0,I,92182.26,0,none
42,0,A,97834.95,0,none
60,0,A,126219.42,0,none
39,0,I,115892.31,0,none
36,0,I,463625.16,0,none
53,0,A,70606.17,0,none
21,0,A,95012.49,0,direct debit
23,0,I,151992,0,none
29,1,I,96822.75,1,pension
51,0,A,153334.92,0,none
24,0,I,53442.69,0,none
36,0,A,43179.75,1,pension
39,0,I,68865.39,0,none
53,0,A,226342.56,0,none
27,0,A,124742.79,1,pension
26,0,I,70604.19,0,none
32,0,A,77263.62,1,direct debit
52,0,A,163621.08,1,e-account
81,0,A,275771.07,0,none
26,0,I,144413.46,0,none
22,0,I,96068.4,0,none
26,0,I,167871.96,0,none
42,0,A,170918.52,1,pension
79,0,A,209987.61,1,pension
46,0,A,124422.3,1,pension
48,0,A,209698.47,0,e-account
36,0,I,83068.47,0,none
43,0,A,194502.39,0,none
46,0,I,121528.62,0,none
25,0,I,165539.94,0,none
28,0,I,50984.25,0,none
30,0,I,152013.39,0,none
44,0,A,95341.5,1,pension
26,0,I,116844.78,0,none
23,0,A,163390.44,0,none
44,0,A,78896.1,0,none
54,0,A,124857.72,0,none
54,0,A,75757.08,0,direct debit
41,0,I,84206.4,1,e-account
22,0,I,33322.56,0,none
51,0,A,85690.5,1,direct debit
32,0,I,195429.39,0,none
43,0,I,35744.34,0,e-account
82,0,I,216436.56,0,none
53,0,A,506976.06,0,e-account
27,0,I,26715.48,0,none
39,0,A,68305.65,0,e-account
43,0,A,79197.69,0,e-account
52,0,I,83395.44,0,none
20,0,I,133771.68,0,none
37,0,I,83109.78,0,e-account
21,0,I,110177.55,0,none
21,0,A,212352.33,0,none
34,0,I,53975.46,0,none
35,0,A,72180.78,0,none
58,0,I,143295.39,0,none
27,0,I,47180.58,0,none
43,0,A,112661.16,0,direct debit
25,0,I,114075.48,0,none
48,0,I,195347.46,0,none
45,0,I,68397.6,0,none
27,0,I,75033.09,0,none
50,0,A,101698.26,1,e-account
32,0,I,92386.08,0,none
23,0,I,19983.24,0,none
86,0,A,114397.56,0,none
65,0,I,117148.02,0,none
58,0,A,195738.69,1,pension
37,0,A,64093.62,0,none
58,0,A,199959.36,1,pension
39,0,A,139263.51,0,none
29,0,A,240841.5,1,pension
60,0,A,203969.04,0,e-account
